date,amfi_code,nav,scheme_name
2014-01-03,119551,103.506,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-04,119551,103.506,
2014-01-05,119551,103.506,
2014-01-06,119551,103.5815,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-07,119551,103.5881,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-08,119551,103.5945,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-09,119551,103.5989,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-10,119551,103.6477,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-11,119551,103.6477,
2014-01-12,119551,103.6477,
2014-01-13,119551,103.721,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-14,119551,103.721,
2014-01-15,119551,103.7752,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-16,119551,103.3942,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-17,119551,103.4134,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-18,119551,103.4134,
2014-01-19,119551,103.4134,
2014-01-20,119551,103.4895,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-21,119551,103.5305,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-22,119551,103.5532,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-23,119551,103.5792,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-24,119551,103.6008,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-25,119551,103.6008,
2014-01-26,119551,103.6008,
2014-01-27,119551,103.6718,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-28,119551,103.6757,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-29,119551,103.4118,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-30,119551,103.4259,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-01-31,119551,103.4429,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-01,119551,103.4429,
2014-02-02,119551,103.4429,
2014-02-03,119551,103.5223,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-04,119551,103.5533,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-05,119551,103.5806,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-06,119551,103.6157,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-07,119551,103.6364,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-08,119551,103.6364,
2014-02-09,119551,103.6364,
2014-02-10,119551,103.7039,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-11,119551,103.7273,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-12,119551,103.7487,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-13,119551,103.7594,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-14,119551,103.785,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-15,119551,103.785,
2014-02-16,119551,103.785,
2014-02-17,119551,103.4821,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-18,119551,103.5059,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-19,119551,103.5059,
2014-02-20,119551,103.5667,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-21,119551,103.5927,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-22,119551,103.5927,
2014-02-23,119551,103.5927,
2014-02-24,119551,103.6626,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-25,119551,103.687,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-26,119551,103.7081,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-02-27,119551,103.7081,
2014-02-28,119551,103.7646,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-01,119551,103.7646,
2014-03-02,119551,103.7646,
2014-03-03,119551,103.4879,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-04,119551,103.4922,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-05,119551,103.5515,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-06,119551,103.5859,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-07,119551,103.6353,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-08,119551,103.6353,
2014-03-09,119551,103.6353,
2014-03-10,119551,103.746,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-11,119551,103.8533,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-12,119551,103.8563,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-13,119551,103.9202,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-14,119551,103.9564,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-15,119551,103.9564,
2014-03-16,119551,103.9564,
2014-03-17,119551,103.9564,
2014-03-18,119551,104.0619,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-19,119551,104.0916,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-20,119551,104.0972,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-21,119551,104.2069,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-22,119551,104.2069,
2014-03-23,119551,104.2069,
2014-03-24,119551,104.3035,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-25,119551,104.4319,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-26,119551,104.3934,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-27,119551,104.4245,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-28,119551,104.6408,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-03-29,119551,104.6408,
2014-03-30,119551,104.6408,
2014-03-31,119551,104.7403,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-01,119551,104.7403,
2014-04-02,119551,104.6459,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-03,119551,104.6613,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-04,119551,104.6173,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-05,119551,104.6173,
2014-04-06,119551,104.6173,
2014-04-07,119551,104.6708,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-08,119551,104.6708,
2014-04-09,119551,104.6926,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-10,119551,104.7079,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-11,119551,104.7961,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-12,119551,104.7961,
2014-04-13,119551,104.7961,
2014-04-14,119551,104.7961,
2014-04-15,119551,104.8973,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-16,119551,104.979,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-17,119551,104.9728,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-18,119551,104.9728,
2014-04-19,119551,104.9728,
2014-04-20,119551,104.9728,
2014-04-21,119551,105.1503,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-22,119551,105.3231,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-23,119551,105.3895,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-24,119551,105.3895,
2014-04-25,119551,105.4519,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-26,119551,105.4519,
2014-04-27,119551,105.4519,
2014-04-28,119551,105.5157,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-29,119551,105.6008,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-04-30,119551,105.6958,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-01,119551,105.6958,
2014-05-02,119551,105.7909,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-03,119551,105.7909,
2014-05-04,119551,105.7909,
2014-05-05,119551,105.9859,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-06,119551,106.009,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-07,119551,106.0297,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-08,119551,106.0486,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-09,119551,106.1508,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-10,119551,106.1508,
2014-05-11,119551,106.1508,
2014-05-12,119551,106.283,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-13,119551,106.2773,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-14,119551,106.2773,
2014-05-15,119551,106.371,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-16,119551,106.578,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-17,119551,106.578,
2014-05-18,119551,106.578,
2014-05-19,119551,106.5839,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-20,119551,106.5899,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-21,119551,106.6686,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-22,119551,106.7537,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-23,119551,106.9316,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-24,119551,106.9316,
2014-05-25,119551,106.9316,
2014-05-26,119551,106.9784,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-27,119551,107.0365,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-28,119551,107.0496,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-29,119551,107.1021,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-30,119551,107.1905,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-05-31,119551,107.1905,
2014-06-01,119551,107.1905,
2014-06-02,119551,107.236,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-03,119551,107.4231,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-04,119551,107.5222,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-05,119551,107.6529,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-06,119551,107.7408,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-07,119551,107.7408,
2014-06-08,119551,107.7408,
2014-06-09,119551,107.8767,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-10,119551,107.878,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-11,119551,107.8761,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-12,119551,107.9228,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-13,119551,107.976,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-14,119551,107.976,
2014-06-15,119551,107.976,
2014-06-16,119551,107.9536,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-17,119551,107.9426,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-18,119551,107.9489,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-19,119551,107.9016,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-20,119551,107.8502,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-21,119551,107.8502,
2014-06-22,119551,107.8502,
2014-06-23,119551,107.8791,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-24,119551,107.9086,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-25,119551,107.9552,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-26,119551,108.0195,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-27,119551,108.0211,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-06-28,119551,108.0211,
2014-06-29,119551,108.0211,
2014-06-30,119551,108.1211,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-01,119551,108.1211,
2014-07-02,119551,108.251,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-03,119551,108.2774,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-04,119551,108.3324,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-05,119551,108.3324,
2014-07-06,119551,108.3324,
2014-07-07,119551,108.3898,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-08,119551,108.3878,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-09,119551,108.4151,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-10,119551,108.4249,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-11,119551,108.1137,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-12,119551,108.1137,
2014-07-13,119551,108.1137,
2014-07-14,119551,107.9854,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-15,119551,108.0604,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-16,119551,108.1362,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-17,119551,108.2175,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-18,119551,108.2555,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-19,119551,108.2555,
2014-07-20,119551,108.2555,
2014-07-21,119551,108.3794,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-22,119551,108.4712,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-23,119551,108.5746,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-24,119551,108.6962,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-25,119551,108.7179,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-26,119551,108.7179,
2014-07-27,119551,108.7179,
2014-07-28,119551,108.7696,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-29,119551,108.7696,
2014-07-30,119551,108.7581,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-07-31,119551,108.8084,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-01,119551,108.7849,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-02,119551,108.7849,
2014-08-03,119551,108.7849,
2014-08-04,119551,108.8673,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-05,119551,108.7745,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-06,119551,108.6927,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-07,119551,108.7486,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-08,119551,108.7279,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-09,119551,108.7279,
2014-08-10,119551,108.7279,
2014-08-11,119551,108.8297,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-12,119551,108.8541,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-13,119551,108.9453,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-14,119551,108.9888,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-15,119551,108.9888,
2014-08-16,119551,108.9888,
2014-08-17,119551,108.9888,
2014-08-18,119551,108.9888,
2014-08-19,119551,109.1381,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-20,119551,109.199,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-21,119551,109.1791,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-22,119551,109.2192,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-23,119551,109.2192,
2014-08-24,119551,109.2192,
2014-08-25,119551,109.2596,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-26,119551,109.2961,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-27,119551,109.3655,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-28,119551,109.3934,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-08-29,119551,109.3934,
2014-08-30,119551,109.3934,
2014-08-31,119551,109.3934,
2014-09-01,119551,109.5116,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-02,119551,109.5448,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-03,119551,109.6166,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-04,119551,109.6473,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-05,119551,109.6985,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-06,119551,109.6985,
2014-09-07,119551,109.6985,
2014-09-08,119551,109.8163,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-09,119551,109.721,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-10,119551,109.8244,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-11,119551,109.8546,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-12,119551,109.8922,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-13,119551,109.8922,
2014-09-14,119551,109.8922,
2014-09-15,119551,109.9641,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-16,119551,109.9902,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-17,119551,110.0495,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-18,119551,110.1537,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-19,119551,110.2016,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-20,119551,110.2016,
2014-09-21,119551,110.2016,
2014-09-22,119551,110.3306,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-23,119551,110.361,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-24,119551,110.4004,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-25,119551,110.4443,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-26,119551,110.5813,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-27,119551,110.5813,
2014-09-28,119551,110.5813,
2014-09-29,119551,110.6058,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-09-30,119551,110.6084,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-01,119551,110.6379,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-02,119551,110.6379,
2014-10-03,119551,110.6379,
2014-10-04,119551,110.6379,
2014-10-05,119551,110.6379,
2014-10-06,119551,110.6379,
2014-10-07,119551,110.878,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-08,119551,110.9817,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-09,119551,110.9422,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-10,119551,111.0732,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-11,119551,111.0732,
2014-10-12,119551,111.0732,
2014-10-13,119551,111.165,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-14,119551,111.3032,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-15,119551,111.3032,
2014-10-16,119551,111.4989,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-17,119551,111.5184,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-18,119551,111.5184,
2014-10-19,119551,111.5184,
2014-10-20,119551,111.6753,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-21,119551,111.7859,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-22,119551,111.8628,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-23,119551,111.8628,
2014-10-24,119551,111.8628,
2014-10-25,119551,111.8628,
2014-10-26,119551,111.8628,
2014-10-27,119551,112.0815,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-28,119551,112.18,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-29,119551,112.2563,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-30,119551,112.3874,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-10-31,119551,112.549,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-01,119551,112.549,
2014-11-02,119551,112.549,
2014-11-03,119551,112.7413,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-04,119551,112.7413,
2014-11-05,119551,113.0,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-06,119551,113.0,
2014-11-07,119551,113.0631,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-08,119551,113.0631,
2014-11-09,119551,113.0631,
2014-11-10,119551,113.2158,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-11,119551,113.233,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-12,119551,113.2863,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-13,119551,113.1662,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-14,119551,113.1821,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-15,119551,113.1821,
2014-11-16,119551,113.1821,
2014-11-17,119551,113.3374,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-18,119551,113.4102,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-19,119551,113.4418,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-20,119551,113.4823,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-21,119551,113.5065,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-22,119551,113.5065,
2014-11-23,119551,113.5065,
2014-11-24,119551,113.5794,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-25,119551,113.6379,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-26,119551,113.6632,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-27,119551,113.6867,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-28,119551,113.8838,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-11-29,119551,113.8838,
2014-11-30,119551,113.8838,
2014-12-01,119551,114.0367,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-02,119551,114.3339,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-03,119551,114.3739,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-04,119551,114.375,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-05,119551,114.4292,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-06,119551,114.4292,
2014-12-07,119551,114.4292,
2014-12-08,119551,114.5229,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-09,119551,114.6075,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-10,119551,114.5532,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-11,119551,114.6519,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-12,119551,114.7909,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-13,119551,114.7909,
2014-12-14,119551,114.7909,
2014-12-15,119551,114.8848,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-16,119551,114.3427,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-17,119551,114.3381,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-18,119551,114.4956,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2014-12-19,119551,114.4116,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
