investor_id,age,age_group,gender,sip_amount,city_tier,state
107945,35,26-35,Female,11000.0,T30,Gujarat
107946,41,36-50,Male,9000.0,T30,Bihar
107947,39,36-50,Female,11500.0,T30,Maharashtra
107948,18,18-25,Female,4500.0,B30,Gujarat
107949,38,36-50,Female,4000.0,T30,Kerala
107950,38,36-50,Male,3500.0,T30,Karnataka
107951,21,18-25,Male,6000.0,T30,Haryana
107952,18,18-25,Male,1000.0,B30,Gujarat
107953,38,36-50,Male,28500.0,T30,Karnataka
107954,50,36-50,Male,5000.0,T30,Maharashtra
107955,30,26-35,Male,2500.0,B30,Karnataka
107956,30,26-35,Female,7000.0,T30,Maharashtra
107957,57,50+,Female,2500.0,T30,Gujarat
107958,42,36-50,Male,34500.0,B30,Uttar Pradesh
107959,21,18-25,Male,6000.0,T30,Uttar Pradesh
107960,26,26-35,Female,11000.0,T30,Karnataka
107961,55,50+,Female,2500.0,B30,Maharashtra
107962,27,26-35,Female,9500.0,T30,Maharashtra
107963,28,26-35,Female,9000.0,T30,Gujarat
107964,40,36-50,Female,8000.0,T30,Maharashtra
107965,31,26-35,Female,7500.0,T30,Maharashtra
107966,38,36-50,Female,10500.0,T30,Delhi
107967,36,36-50,Female,3500.0,T30,Maharashtra
107968,32,26-35,Male,3500.0,T30,Rajasthan
107969,46,36-50,Male,6000.0,T30,Maharashtra
107970,21,18-25,Female,1000.0,T30,West Bengal
107971,35,26-35,Male,7000.0,T30,Karnataka
107972,28,26-35,Female,9000.0,T30,Delhi
107973,50,36-50,Male,9500.0,T30,Karnataka
107974,32,26-35,Female,13500.0,B30,Karnataka
107975,53,50+,Male,6500.0,T30,Tamil Nadu
107976,29,26-35,Male,4500.0,T30,Gujarat
107977,35,26-35,Male,3000.0,T30,Karnataka
107978,44,36-50,Male,8500.0,B30,West Bengal
107979,24,18-25,Male,500.0,T30,Maharashtra
107980,49,36-50,Male,21000.0,T30,Maharashtra
107981,34,26-35,Female,5500.0,T30,Delhi
107982,38,36-50,Female,14500.0,T30,Andhra Pradesh
107983,39,36-50,Female,14500.0,B30,Karnataka
107984,33,26-35,Other,7000.0,T30,Telangana
107985,25,18-25,Male,1500.0,T30,Karnataka
107986,34,26-35,Female,1000.0,T30,Gujarat
107987,18,18-25,Male,6500.0,B30,Karnataka
107988,20,18-25,Male,2000.0,T30,Karnataka
107989,32,26-35,Male,3500.0,T30,Gujarat
107990,49,36-50,Male,6500.0,T30,Gujarat
107991,49,36-50,Female,5500.0,T30,Karnataka
107992,43,36-50,Male,7500.0,T30,Rajasthan
107993,18,18-25,Male,2000.0,B30,Gujarat
107994,37,36-50,Female,8000.0,T30,Haryana
107995,25,18-25,Male,2000.0,T30,Maharashtra
107996,33,26-35,Female,7500.0,T30,Maharashtra
107997,43,36-50,Female,11500.0,B30,Maharashtra
107998,40,36-50,Female,5500.0,T30,West Bengal
107999,46,36-50,Male,8000.0,T30,Maharashtra
108000,19,18-25,Male,1000.0,B30,Delhi
108001,23,18-25,Male,3000.0,T30,West Bengal
108002,49,36-50,Male,20000.0,B30,Karnataka
108003,49,36-50,Female,12500.0,T30,Maharashtra
108004,33,26-35,Female,4000.0,T30,Telangana
108005,33,26-35,Male,2500.0,T30,Maharashtra
108006,45,36-50,Male,11000.0,T30,Maharashtra
108007,39,36-50,Female,5000.0,T30,West Bengal
108008,40,36-50,Female,7500.0,T30,Maharashtra
108009,24,18-25,Male,3000.0,T30,Delhi
108010,45,36-50,Female,4500.0,T30,Karnataka
108011,32,26-35,Female,4500.0,T30,Karnataka
108012,20,18-25,Male,1500.0,T30,West Bengal
108013,26,26-35,Male,3500.0,B30,Maharashtra
108014,28,26-35,Female,3500.0,B30,Uttar Pradesh
108015,48,36-50,Male,15500.0,T30,Uttar Pradesh
108016,27,26-35,Female,5000.0,T30,Kerala
108017,37,36-50,Male,5000.0,T30,Delhi
108018,18,18-25,Male,2000.0,T30,Maharashtra
108019,43,36-50,Male,13500.0,T30,Maharashtra
108020,26,26-35,Male,1500.0,T30,Karnataka
108021,37,36-50,Male,4500.0,T30,Uttar Pradesh
108022,37,36-50,Male,4000.0,T30,Maharashtra
108023,40,36-50,Male,8000.0,T30,Gujarat
108024,37,36-50,Male,8000.0,T30,West Bengal
108025,53,50+,Male,5000.0,B30,Gujarat
108026,36,36-50,Male,7000.0,T30,Karnataka
108027,56,50+,Female,3000.0,T30,Uttar Pradesh
108028,40,36-50,Male,4000.0,T30,Karnataka
108029,36,36-50,Female,10500.0,T30,West Bengal
108030,42,36-50,Male,3000.0,T30,Gujarat
108031,35,26-35,Male,4000.0,T30,Madhya Pradesh
108032,38,36-50,Male,13000.0,T30,Maharashtra
108033,37,36-50,Male,8500.0,T30,Uttar Pradesh
108034,36,36-50,Female,5000.0,B30,Maharashtra
108035,55,50+,Female,8000.0,T30,Telangana
108036,56,50+,Male,4000.0,T30,Maharashtra
108037,37,36-50,Male,7500.0,T30,Delhi
108038,46,36-50,Male,4500.0,T30,Gujarat
108039,46,36-50,Female,3000.0,T30,Delhi
108040,44,36-50,Male,7000.0,T30,Maharashtra
108041,39,36-50,Female,15000.0,T30,Kerala
108042,40,36-50,Male,14500.0,T30,Uttar Pradesh
108043,39,36-50,Male,11500.0,B30,Gujarat
108044,26,26-35,Male,7000.0,T30,Karnataka
108045,33,26-35,Female,7000.0,T30,Tamil Nadu
108046,22,18-25,Female,2000.0,T30,Delhi
108047,39,36-50,Male,3500.0,T30,Tamil Nadu
108048,38,36-50,Male,8000.0,T30,Maharashtra
108049,40,36-50,Male,13000.0,T30,West Bengal
108050,26,26-35,Male,7500.0,B30,Karnataka
108051,43,36-50,Male,8500.0,T30,West Bengal
108052,38,36-50,Female,9000.0,T30,Haryana
108053,56,50+,Male,2500.0,T30,Maharashtra
108054,42,36-50,Female,18500.0,T30,Gujarat
108055,28,26-35,Female,4000.0,B30,Delhi
108056,20,18-25,Male,1000.0,T30,Maharashtra
108057,36,36-50,Female,7000.0,B30,Gujarat
108058,23,18-25,Male,2500.0,T30,Maharashtra
108059,26,26-35,Male,6000.0,T30,Tamil Nadu
108060,24,18-25,Female,2000.0,B30,Karnataka
108061,28,26-35,Male,3000.0,B30,Maharashtra
108062,48,36-50,Male,5500.0,B30,Gujarat
108063,24,18-25,Male,2000.0,T30,Karnataka
108064,29,26-35,Female,4000.0,T30,Gujarat
108065,19,18-25,Other,6000.0,T30,Maharashtra
108066,18,18-25,Female,2000.0,T30,Gujarat
108067,31,26-35,Female,3000.0,T30,Maharashtra
108068,36,36-50,Female,14000.0,T30,Maharashtra
108069,22,18-25,Male,2000.0,T30,Gujarat
108070,18,18-25,Male,3500.0,T30,Karnataka
108071,18,18-25,Female,2000.0,B30,Haryana
108072,35,26-35,Male,7000.0,T30,Maharashtra
108073,43,36-50,Male,15500.0,T30,Uttar Pradesh
108074,19,18-25,Female,4500.0,T30,Gujarat
108075,27,26-35,Male,7000.0,B30,Karnataka
108076,44,36-50,Female,2000.0,T30,Karnataka
108077,31,26-35,Male,2000.0,T30,Karnataka
108078,32,26-35,Male,5500.0,B30,West Bengal
108079,37,36-50,Male,3000.0,T30,Maharashtra
108080,29,26-35,Female,2500.0,T30,Gujarat
108081,26,26-35,Male,7500.0,B30,Gujarat
108082,37,36-50,Male,5000.0,B30,Maharashtra
108083,20,18-25,Female,1500.0,T30,Maharashtra
108084,18,18-25,Male,2000.0,B30,Uttar Pradesh
108085,27,26-35,Female,9000.0,T30,Kerala
108086,41,36-50,Male,15500.0,T30,Gujarat
108087,45,36-50,Female,30000.0,T30,Tamil Nadu
108088,29,26-35,Male,7500.0,T30,Bihar
108089,42,36-50,Male,19000.0,T30,Maharashtra
108090,47,36-50,Female,5000.0,B30,Gujarat
108091,34,26-35,Female,2000.0,T30,Telangana
108092,40,36-50,Male,10500.0,T30,Maharashtra
108093,52,50+,Female,5000.0,T30,Delhi
108094,26,26-35,Male,12000.0,T30,Karnataka
108095,31,26-35,Female,3500.0,T30,Uttar Pradesh
108096,50,36-50,Male,5000.0,T30,Delhi
108097,24,18-25,Male,2000.0,T30,Karnataka
108098,35,26-35,Male,4500.0,T30,Uttar Pradesh
108099,27,26-35,Female,4500.0,T30,Delhi
108100,47,36-50,Female,8000.0,T30,Punjab
108101,22,18-25,Male,4500.0,T30,Tamil Nadu
108102,33,26-35,Male,2000.0,B30,West Bengal
108103,23,18-25,Male,3500.0,T30,Karnataka
108104,19,18-25,Female,3000.0,T30,Madhya Pradesh
108105,18,18-25,Female,2500.0,T30,Karnataka
108106,32,26-35,Female,6000.0,T30,Gujarat
108107,38,36-50,Female,5500.0,B30,Haryana
108108,34,26-35,Male,2000.0,T30,Gujarat
108109,36,36-50,Male,9000.0,B30,Gujarat
108110,29,26-35,Female,3500.0,B30,Delhi
108111,43,36-50,Male,10500.0,B30,Telangana
108112,41,36-50,Female,6000.0,T30,Gujarat
108113,35,26-35,Male,7500.0,T30,Telangana
108114,36,36-50,Male,14000.0,B30,Maharashtra
108115,29,26-35,Male,7500.0,B30,Maharashtra
108116,53,50+,Male,10000.0,B30,Karnataka
108117,42,36-50,Male,7500.0,T30,Gujarat
108118,32,26-35,Male,8000.0,B30,Karnataka
108119,32,26-35,Male,3500.0,T30,Maharashtra
108120,30,26-35,Male,3000.0,B30,Gujarat
108121,31,26-35,Male,4500.0,T30,Madhya Pradesh
108122,36,36-50,Male,16000.0,T30,Rajasthan
108123,18,18-25,Male,2000.0,B30,Maharashtra
108124,31,26-35,Female,7500.0,B30,West Bengal
108125,32,26-35,Female,2500.0,T30,Karnataka
108126,33,26-35,Female,1500.0,T30,Telangana
108127,35,26-35,Other,3500.0,T30,Gujarat
108128,34,26-35,Male,4500.0,B30,Delhi
108129,38,36-50,Female,13500.0,T30,Punjab
108130,32,26-35,Male,4000.0,B30,Gujarat
108131,43,36-50,Female,19500.0,B30,Kerala
108132,40,36-50,Male,10000.0,B30,Rajasthan
108133,56,50+,Male,5000.0,T30,Maharashtra
108134,41,36-50,Female,8500.0,T30,Gujarat
108135,26,26-35,Female,2500.0,T30,Maharashtra
108136,32,26-35,Male,4000.0,T30,Gujarat
108137,28,26-35,Male,4000.0,B30,Delhi
108138,34,26-35,Female,5000.0,T30,Haryana
108139,44,36-50,Male,6000.0,T30,Karnataka
108140,30,26-35,Female,6000.0,T30,Punjab
108141,28,26-35,Female,1500.0,T30,Karnataka
108142,39,36-50,Male,14000.0,B30,Delhi
108143,25,18-25,Male,2000.0,T30,Andhra Pradesh
108144,25,18-25,Male,3000.0,T30,Delhi
108145,37,36-50,Male,13500.0,T30,Karnataka
108146,18,18-25,Male,2500.0,T30,Delhi
108147,29,26-35,Female,7500.0,B30,Delhi
108148,42,36-50,Male,9000.0,B30,Maharashtra
108149,18,18-25,Male,2500.0,T30,Karnataka
108150,18,18-25,Male,1500.0,B30,Delhi
108151,19,18-25,Male,4000.0,T30,West Bengal
108152,18,18-25,Female,2500.0,T30,Maharashtra
108153,52,50+,Female,11000.0,B30,Telangana
108154,35,26-35,Male,2500.0,B30,Gujarat
108155,27,26-35,Female,3000.0,B30,Uttar Pradesh
108156,21,18-25,Male,1500.0,T30,West Bengal
108157,56,50+,Female,9500.0,T30,Rajasthan
108158,40,36-50,Male,10500.0,B30,Madhya Pradesh
108159,32,26-35,Female,2000.0,B30,Kerala
108160,46,36-50,Female,4500.0,T30,Tamil Nadu
108161,37,36-50,Female,3500.0,B30,Uttar Pradesh
108162,28,26-35,Male,8000.0,T30,Uttar Pradesh
108163,27,26-35,Male,9000.0,T30,Karnataka
108164,28,26-35,Male,3500.0,T30,West Bengal
108165,23,18-25,Male,1000.0,T30,Karnataka
108166,45,36-50,Female,2000.0,T30,Telangana
108167,28,26-35,Female,10000.0,B30,Uttar Pradesh
108168,47,36-50,Male,15500.0,B30,Karnataka
108169,25,18-25,Male,5000.0,T30,Karnataka
108170,28,26-35,Male,4000.0,B30,Tamil Nadu
108171,29,26-35,Female,1500.0,B30,Gujarat
108172,25,18-25,Male,3000.0,T30,Delhi
108173,28,26-35,Male,3500.0,B30,Kerala
108174,39,36-50,Male,21000.0,T30,Gujarat
108175,46,36-50,Female,11000.0,T30,Tamil Nadu
108176,36,36-50,Female,8500.0,B30,Maharashtra
108177,22,18-25,Female,2000.0,T30,Maharashtra
108178,28,26-35,Male,10000.0,T30,Kerala
108179,28,26-35,Female,3000.0,T30,Kerala
108180,51,50+,Female,2500.0,B30,Delhi
108181,43,36-50,Male,7500.0,T30,Delhi
108182,46,36-50,Male,14000.0,T30,Karnataka
108183,26,26-35,Female,12000.0,B30,Delhi
108184,21,18-25,Female,1000.0,B30,Rajasthan
108185,39,36-50,Male,15500.0,T30,Maharashtra
108186,29,26-35,Female,4500.0,T30,Karnataka
108187,36,36-50,Male,12000.0,T30,Rajasthan
108188,38,36-50,Male,3000.0,B30,Maharashtra
108189,30,26-35,Male,3500.0,B30,Maharashtra
108190,44,36-50,Male,11000.0,T30,Karnataka
108191,19,18-25,Male,2000.0,T30,Delhi
108192,35,26-35,Male,4000.0,B30,Uttar Pradesh
108193,40,36-50,Male,6000.0,B30,Maharashtra
108194,51,50+,Male,5500.0,T30,Delhi
108195,35,26-35,Female,4500.0,T30,Gujarat
108196,46,36-50,Male,3500.0,T30,Gujarat
108197,45,36-50,Female,5000.0,B30,Maharashtra
108198,57,50+,Female,7500.0,T30,Maharashtra
108199,37,36-50,Female,7000.0,T30,West Bengal
108200,54,50+,Male,7000.0,T30,Karnataka
108201,42,36-50,Male,6500.0,B30,Uttar Pradesh
108202,18,18-25,Female,1500.0,T30,Telangana
108203,34,26-35,Male,8000.0,T30,West Bengal
108204,24,18-25,Male,3000.0,T30,Punjab
108205,49,36-50,Female,7000.0,T30,Gujarat
108206,35,26-35,Female,7000.0,T30,Maharashtra
108207,20,18-25,Female,3000.0,T30,Delhi
108208,42,36-50,Male,5000.0,T30,Andhra Pradesh
108209,47,36-50,Female,8000.0,B30,Maharashtra
108210,29,26-35,Female,5500.0,T30,Delhi
108211,29,26-35,Male,6000.0,T30,Karnataka
108212,36,36-50,Male,21000.0,B30,Tamil Nadu
108213,18,18-25,Male,3000.0,T30,Karnataka
108214,41,36-50,Male,11000.0,B30,Punjab
108215,50,36-50,Female,4000.0,T30,West Bengal
108216,27,26-35,Female,22000.0,T30,West Bengal
108217,52,50+,Female,3000.0,B30,Gujarat
108218,43,36-50,Female,5500.0,T30,West Bengal
108219,33,26-35,Male,3500.0,T30,Delhi
108220,40,36-50,Male,6000.0,T30,Rajasthan
108221,49,36-50,Male,4500.0,B30,West Bengal
108222,35,26-35,Other,1500.0,T30,Tamil Nadu
108223,37,36-50,Female,15000.0,T30,Gujarat
108224,28,26-35,Female,3500.0,T30,Delhi
108225,32,26-35,Male,1000.0,T30,Kerala
108226,41,36-50,Male,6000.0,T30,Tamil Nadu
108227,32,26-35,Male,6000.0,T30,Telangana
108228,28,26-35,Female,1500.0,T30,Delhi
108229,45,36-50,Male,10500.0,B30,Telangana
108230,38,36-50,Male,9000.0,T30,Delhi
108231,29,26-35,Male,2500.0,T30,Rajasthan
108232,51,50+,Female,6500.0,B30,Karnataka
108233,55,50+,Female,12000.0,B30,Tamil Nadu
108234,44,36-50,Female,7500.0,B30,Maharashtra
108235,22,18-25,Female,1500.0,T30,Karnataka
108236,38,36-50,Female,4500.0,T30,Maharashtra
108237,39,36-50,Male,22000.0,T30,Gujarat
108238,18,18-25,Male,2000.0,T30,Delhi
108239,45,36-50,Male,6500.0,T30,Delhi
108240,36,36-50,Male,12500.0,T30,West Bengal
108241,45,36-50,Female,10500.0,T30,Karnataka
108242,30,26-35,Male,2000.0,B30,Madhya Pradesh
108243,38,36-50,Male,8500.0,B30,Gujarat
108244,39,36-50,Female,5500.0,B30,Karnataka
108245,35,26-35,Male,9000.0,T30,West Bengal
108246,38,36-50,Male,3500.0,B30,Tamil Nadu
108247,32,26-35,Male,7000.0,B30,Maharashtra
108248,22,18-25,Male,1000.0,T30,Karnataka
108249,18,18-25,Male,3000.0,T30,Maharashtra
108250,27,26-35,Male,7000.0,T30,Maharashtra
108251,41,36-50,Female,4500.0,B30,Maharashtra
108252,23,18-25,Male,3500.0,T30,Maharashtra
108253,44,36-50,Male,7000.0,T30,Maharashtra
108254,47,36-50,Female,2000.0,T30,Kerala
108255,38,36-50,Female,9000.0,T30,Tamil Nadu
108256,32,26-35,Female,2500.0,T30,Tamil Nadu
108257,44,36-50,Male,13000.0,T30,Kerala
108258,45,36-50,Male,16000.0,B30,Tamil Nadu
108259,31,26-35,Male,3500.0,B30,Delhi
108260,34,26-35,Male,2500.0,B30,Uttar Pradesh
108261,25,18-25,Male,2000.0,T30,Tamil Nadu
108262,36,36-50,Male,11500.0,T30,Delhi
108263,18,18-25,Male,1500.0,B30,Maharashtra
108264,31,26-35,Male,6000.0,B30,Maharashtra
108265,25,18-25,Female,3500.0,B30,Maharashtra
108266,33,26-35,Female,8500.0,B30,Tamil Nadu
108267,26,26-35,Male,5500.0,B30,Delhi
108268,18,18-25,Female,1000.0,B30,Delhi
108269,27,26-35,Male,3500.0,T30,Karnataka
108270,29,26-35,Male,4000.0,B30,Telangana
108271,44,36-50,Female,7500.0,B30,Uttar Pradesh
108272,27,26-35,Male,1000.0,B30,Maharashtra
108273,25,18-25,Male,1500.0,B30,Maharashtra
108274,22,18-25,Male,2000.0,B30,Delhi
108275,45,36-50,Male,9500.0,T30,Maharashtra
108276,31,26-35,Female,17000.0,T30,Maharashtra
108277,36,36-50,Female,11000.0,T30,Maharashtra
108278,18,18-25,Male,1500.0,B30,Punjab
108279,18,18-25,Male,1500.0,T30,Gujarat
108280,24,18-25,Male,1500.0,T30,Karnataka
108281,50,36-50,Female,6000.0,B30,Tamil Nadu
108282,23,18-25,Male,2500.0,T30,Gujarat
108283,27,26-35,Male,2500.0,B30,Telangana
108284,34,26-35,Male,4000.0,T30,Delhi
108285,27,26-35,Male,4000.0,T30,Tamil Nadu
108286,38,36-50,Female,9000.0,B30,Maharashtra
108287,25,18-25,Female,2000.0,B30,Uttar Pradesh
108288,22,18-25,Male,1500.0,T30,Maharashtra
108289,61,50+,Female,4000.0,T30,Gujarat
108290,24,18-25,Male,2500.0,T30,Karnataka
108291,41,36-50,Female,4500.0,T30,Maharashtra
108292,24,18-25,Female,3000.0,B30,Delhi
108293,18,18-25,Male,2500.0,T30,Gujarat
108294,33,26-35,Male,2500.0,T30,Maharashtra
108295,20,18-25,Female,4000.0,T30,Gujarat
108296,30,26-35,Male,4500.0,T30,Delhi
108297,26,26-35,Other,3000.0,B30,Gujarat
108298,46,36-50,Female,22000.0,B30,Karnataka
108299,18,18-25,Female,2000.0,T30,Tamil Nadu
108300,40,36-50,Male,9000.0,T30,Delhi
108301,36,36-50,Male,7500.0,T30,West Bengal
108302,31,26-35,Female,10500.0,T30,Tamil Nadu
108303,26,26-35,Female,13000.0,T30,Karnataka
108304,35,26-35,Male,5000.0,T30,Karnataka
108305,36,36-50,Female,7500.0,T30,Gujarat
108306,37,36-50,Female,13000.0,B30,Haryana
108307,31,26-35,Male,3500.0,B30,Kerala
108308,22,18-25,Female,2500.0,T30,Telangana
108309,42,36-50,Male,5000.0,B30,Maharashtra
108310,33,26-35,Male,14000.0,B30,West Bengal
108311,27,26-35,Male,8500.0,T30,Haryana
108312,23,18-25,Female,5500.0,B30,Kerala
108313,43,36-50,Male,5500.0,T30,Kerala
108314,47,36-50,Female,12500.0,T30,Tamil Nadu
108315,39,36-50,Female,9500.0,T30,Gujarat
108316,40,36-50,Male,9000.0,B30,Delhi
108317,45,36-50,Male,20000.0,B30,Gujarat
108318,30,26-35,Female,2500.0,T30,West Bengal
108319,55,50+,Male,4000.0,T30,Maharashtra
108320,23,18-25,Male,1500.0,T30,Maharashtra
108321,31,26-35,Male,2000.0,T30,Gujarat
108322,26,26-35,Male,1500.0,T30,Delhi
108323,34,26-35,Male,4000.0,B30,Delhi
108324,51,50+,Male,8000.0,T30,Delhi
108325,31,26-35,Male,4000.0,T30,Maharashtra
108326,38,36-50,Male,4500.0,T30,Karnataka
108327,18,18-25,Female,4000.0,T30,Haryana
108328,38,36-50,Male,3500.0,T30,Haryana
108329,43,36-50,Female,2500.0,T30,Karnataka
108330,35,26-35,Female,2000.0,T30,Gujarat
108331,23,18-25,Male,5000.0,T30,Bihar
108332,21,18-25,Female,2000.0,T30,Maharashtra
108333,28,26-35,Male,9500.0,T30,Telangana
108334,21,18-25,Male,4000.0,B30,Gujarat
108335,49,36-50,Female,2500.0,B30,Kerala
108336,38,36-50,Female,7500.0,T30,Maharashtra
108337,48,36-50,Female,11500.0,T30,Gujarat
108338,31,26-35,Male,2500.0,T30,Tamil Nadu
108339,26,26-35,Male,2000.0,T30,Maharashtra
108340,26,26-35,Male,6000.0,T30,Karnataka
108341,29,26-35,Female,2000.0,B30,Karnataka
108342,29,26-35,Male,5500.0,T30,Karnataka
108343,46,36-50,Male,11500.0,B30,Maharashtra
108344,43,36-50,Female,12500.0,T30,Tamil Nadu
108345,36,36-50,Male,12000.0,T30,Karnataka
108346,18,18-25,Female,4000.0,T30,Gujarat
108347,36,36-50,Female,4000.0,B30,Maharashtra
108348,30,26-35,Female,12000.0,B30,West Bengal
108349,48,36-50,Male,5500.0,T30,Gujarat
108350,42,36-50,Male,4000.0,T30,Tamil Nadu
108351,35,26-35,Female,8500.0,T30,Maharashtra
108352,18,18-25,Male,3000.0,B30,Andhra Pradesh
108353,32,26-35,Male,1500.0,T30,Maharashtra
108354,27,26-35,Male,7500.0,T30,Karnataka
108355,38,36-50,Female,8500.0,T30,Tamil Nadu
108356,22,18-25,Male,2000.0,T30,Tamil Nadu
108357,36,36-50,Male,5500.0,T30,Kerala
108358,18,18-25,Male,4000.0,T30,Andhra Pradesh
108359,20,18-25,Male,5000.0,T30,Uttar Pradesh
108360,25,18-25,Female,3000.0,B30,Tamil Nadu
108361,28,26-35,Female,2000.0,B30,Maharashtra
108362,37,36-50,Female,3500.0,T30,Karnataka
108363,18,18-25,Female,1500.0,T30,Maharashtra
108364,27,26-35,Female,8000.0,B30,Gujarat
108365,27,26-35,Male,3500.0,B30,Maharashtra
108366,40,36-50,Male,10500.0,T30,West Bengal
108367,32,26-35,Female,3000.0,T30,Karnataka
108368,24,18-25,Female,4500.0,B30,Maharashtra
108369,23,18-25,Female,1000.0,T30,Delhi
108370,28,26-35,Male,4000.0,T30,Gujarat
108371,18,18-25,Male,2000.0,T30,Karnataka
108372,50,36-50,Male,11000.0,T30,Gujarat
108373,33,26-35,Male,5500.0,T30,Uttar Pradesh
108374,24,18-25,Male,4500.0,T30,Maharashtra
108375,23,18-25,Female,4000.0,B30,Maharashtra
108376,21,18-25,Male,1500.0,T30,Delhi
108377,37,36-50,Male,7500.0,T30,Tamil Nadu
108378,18,18-25,Female,2000.0,T30,Maharashtra
108379,32,26-35,Male,3000.0,T30,Tamil Nadu
108380,39,36-50,Male,3000.0,T30,Maharashtra
108381,28,26-35,Male,4500.0,T30,Maharashtra
108382,23,18-25,Male,3500.0,B30,Maharashtra
108383,42,36-50,Male,8000.0,T30,Karnataka
108384,22,18-25,Male,2500.0,T30,Uttar Pradesh
108385,31,26-35,Male,10500.0,T30,Delhi
108386,35,26-35,Male,2500.0,T30,Rajasthan
108387,27,26-35,Female,3000.0,T30,Delhi
108388,22,18-25,Female,2000.0,B30,Maharashtra
108389,28,26-35,Male,8500.0,T30,Rajasthan
108390,37,36-50,Female,12500.0,B30,Haryana
108391,26,26-35,Male,5000.0,T30,Rajasthan
108392,38,36-50,Male,17500.0,T30,Maharashtra
108393,31,26-35,Male,2500.0,B30,Bihar
108394,27,26-35,Male,3500.0,B30,Andhra Pradesh
108395,26,26-35,Female,5500.0,B30,Rajasthan
108396,36,36-50,Male,6500.0,T30,Delhi
108397,45,36-50,Female,12000.0,T30,Maharashtra
108398,35,26-35,Male,12500.0,T30,Maharashtra
108399,24,18-25,Male,2000.0,T30,Karnataka
108400,44,36-50,Male,9500.0,T30,Kerala
108401,25,18-25,Female,3500.0,T30,Karnataka
108402,51,50+,Other,8000.0,T30,Karnataka
108403,32,26-35,Male,13000.0,B30,Karnataka
108404,25,18-25,Male,2500.0,T30,Uttar Pradesh
108405,39,36-50,Male,7500.0,T30,Maharashtra
108406,30,26-35,Female,2500.0,T30,Uttar Pradesh
108407,38,36-50,Female,9000.0,T30,West Bengal
108408,34,26-35,Male,2500.0,B30,Uttar Pradesh
108409,20,18-25,Male,1500.0,T30,Tamil Nadu
108410,33,26-35,Male,5500.0,B30,Karnataka
108411,39,36-50,Female,6000.0,T30,Karnataka
108412,35,26-35,Male,1000.0,T30,Maharashtra
108413,46,36-50,Female,29500.0,B30,Tamil Nadu
108414,37,36-50,Male,3000.0,T30,Maharashtra
108415,31,26-35,Female,4000.0,T30,Delhi
108416,36,36-50,Male,3500.0,T30,Uttar Pradesh
108417,29,26-35,Female,4000.0,T30,Maharashtra
108418,37,36-50,Female,5500.0,T30,Gujarat
108419,37,36-50,Male,5000.0,B30,Karnataka
108420,21,18-25,Male,2000.0,B30,Tamil Nadu
108421,41,36-50,Male,4000.0,B30,Gujarat
108422,56,50+,Female,7000.0,T30,Maharashtra
108423,39,36-50,Male,9500.0,B30,Maharashtra
108424,18,18-25,Male,2500.0,T30,Gujarat
108425,29,26-35,Female,6000.0,T30,Karnataka
108426,21,18-25,Female,3500.0,T30,Maharashtra
108427,31,26-35,Female,2000.0,T30,Madhya Pradesh
108428,40,36-50,Female,19000.0,T30,Bihar
108429,26,26-35,Male,12000.0,T30,Rajasthan
108430,52,50+,Female,8500.0,T30,Telangana
108431,18,18-25,Female,2000.0,T30,Karnataka
108432,31,26-35,Female,16000.0,T30,Gujarat
108433,37,36-50,Male,14500.0,T30,Karnataka
108434,21,18-25,Other,1000.0,T30,Maharashtra
108435,23,18-25,Female,2000.0,T30,Maharashtra
108436,41,36-50,Male,10500.0,T30,Delhi
108437,53,50+,Male,3000.0,T30,Haryana
108438,54,50+,Female,9500.0,T30,Haryana
108439,30,26-35,Male,4000.0,T30,Uttar Pradesh
108440,47,36-50,Male,4000.0,T30,Karnataka
108441,33,26-35,Male,4000.0,T30,Gujarat
108442,43,36-50,Male,5500.0,B30,Karnataka
108443,31,26-35,Female,1500.0,T30,Punjab
108444,22,18-25,Female,2000.0,T30,Rajasthan
108445,50,36-50,Female,5500.0,B30,Karnataka
108446,52,50+,Male,6000.0,T30,Rajasthan
108447,29,26-35,Male,2500.0,T30,Uttar Pradesh
108448,43,36-50,Male,8000.0,T30,Karnataka
108449,32,26-35,Female,19000.0,T30,Karnataka
108450,55,50+,Male,3000.0,T30,Karnataka
108451,19,18-25,Male,2500.0,B30,Maharashtra
108452,32,26-35,Male,5500.0,T30,Gujarat
108453,19,18-25,Male,2500.0,T30,Maharashtra
108454,18,18-25,Male,2000.0,B30,Kerala
108455,32,26-35,Male,4500.0,T30,Delhi
108456,29,26-35,Female,3500.0,B30,Karnataka
108457,23,18-25,Female,5000.0,T30,Maharashtra
108458,42,36-50,Male,9500.0,T30,Maharashtra
108459,46,36-50,Female,5000.0,T30,Gujarat
108460,39,36-50,Male,15000.0,T30,Karnataka
108461,18,18-25,Female,1500.0,T30,Delhi
108462,37,36-50,Male,3500.0,T30,Gujarat
108463,37,36-50,Male,5500.0,T30,Karnataka
108464,25,18-25,Male,4500.0,T30,Tamil Nadu
108465,37,36-50,Male,3500.0,T30,Maharashtra
108466,28,26-35,Male,3500.0,T30,Delhi
108467,25,18-25,Male,1500.0,B30,Gujarat
108468,22,18-25,Female,3500.0,T30,West Bengal
108469,42,36-50,Female,4000.0,T30,Gujarat
108470,46,36-50,Female,10500.0,T30,Maharashtra
108471,32,26-35,Male,2000.0,T30,West Bengal
