date,scheme_code,scheme_name,nav
2025-04-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6178
2025-04-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.5861
2025-04-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.5763
2025-04-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.5839
2025-04-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6047
2025-04-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6378
2025-04-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6322
2025-04-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6798
2025-05-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6847
2025-05-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.6866
2025-05-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7024
2025-05-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7138
2025-05-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7243
2025-05-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7659
2025-05-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7762
2025-05-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7643
2025-05-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7551
2025-05-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7874
2025-05-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8055
2025-05-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7834
2025-05-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7604
2025-05-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7667
2025-05-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7836
2025-05-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7773
2025-05-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7529
2025-05-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7385
2025-05-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7739
2025-05-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.7887
2025-05-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8125
2025-05-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8394
2025-06-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8339
2025-06-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8331
2025-06-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8359
2025-06-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8493
2025-06-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.8748
2025-06-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.9144
2025-06-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.935
2025-06-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.9558
2025-06-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.9966
2025-06-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,23.9988
2025-06-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0262
2025-06-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0426
2025-06-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0597
2025-06-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0618
2025-06-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0423
2025-06-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0545
2025-06-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0668
2025-06-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0622
2025-06-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0664
2025-06-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0563
2025-06-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0463
2025-07-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0435
2025-07-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0252
2025-07-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0205
2025-07-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0394
2025-07-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.0718
2025-07-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1155
2025-07-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1141
2025-07-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1419
2025-07-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.154
2025-07-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1556
2025-07-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1689
2025-07-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.195
2025-07-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1918
2025-07-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1882
2025-07-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1867
2025-07-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1812
2025-07-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2091
2025-07-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.201
2025-07-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1962
2025-07-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2079
2025-07-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2181
2025-07-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2165
2025-07-31,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2533
2025-08-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2477
2025-08-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2505
2025-08-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2212
2025-08-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2215
2025-08-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2033
2025-08-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1925
2025-08-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1627
2025-08-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1523
2025-08-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1569
2025-08-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1584
2025-08-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1567
2025-08-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1567
2025-08-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1535
2025-08-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1588
2025-08-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1627
2025-08-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1737
2025-08-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1759
2025-08-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.174
2025-08-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.1941
2025-08-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2111
2025-08-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2165
2025-09-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2443
2025-09-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2518
2025-09-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2548
2025-09-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2595
2025-09-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2685
2025-09-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2576
2025-09-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2293
2025-09-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2404
2025-09-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2616
2025-09-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2492
2025-09-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2749
2025-09-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2506
2025-09-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2464
2025-09-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2836
2025-09-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2961
2025-09-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.2965
2025-09-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3071
2025-09-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3351
2025-09-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3145
2025-09-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3447
2025-09-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3417
2025-09-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3607
2025-10-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3554
2025-10-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3924
2025-10-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3978
2025-10-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3793
2025-10-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.3939
2025-10-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4239
2025-10-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4519
2025-10-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4596
2025-10-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4807
2025-10-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4789
2025-10-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4959
2025-10-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5086
2025-10-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.461
2025-10-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4485
2025-10-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4584
2025-10-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4674
2025-10-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4729
2025-10-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4806
2025-10-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.509
2025-10-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5215
2025-10-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4843
2025-10-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5264
2025-10-31,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4971
2025-11-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5209
2025-11-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.4979
2025-11-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5303
2025-11-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5312
2025-11-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5443
2025-11-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5135
2025-11-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5331
2025-11-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5468
2025-11-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5643
2025-11-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.588
2025-11-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5974
2025-11-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5995
2025-11-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5905
2025-11-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5883
2025-11-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6168
2025-11-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6072
2025-11-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.579
2025-11-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5667
2025-11-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.584
2025-11-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5844
2025-12-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6017
2025-12-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5706
2025-12-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5212
2025-12-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5321
2025-12-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5568
2025-12-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5311
2025-12-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.5469
2025-12-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.575
2025-12-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.581
2025-12-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6037
2025-12-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6133
2025-12-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6145
2025-12-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6358
2025-12-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6775
2025-12-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6732
2025-12-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6776
2025-12-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6652
2025-12-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6742
2025-12-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.6773
2025-12-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.705
2025-12-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7376
2025-12-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7584
2025-12-31,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7841
2026-01-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7763
2026-01-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7638
2026-01-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7774
2026-01-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7832
2026-01-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8261
2026-01-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7954
2026-01-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8124
2026-01-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8292
2026-01-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8203
2026-01-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8075
2026-01-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8066
2026-01-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.7812
2026-01-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8139
2026-01-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.87
2026-01-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.869
2026-01-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8624
2026-01-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8432
2026-01-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8281
2026-01-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8224
2026-01-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8505
2026-01-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9159
2026-01-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9077
2026-02-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8962
2026-02-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8796
2026-02-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.8936
2026-02-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9055
2026-02-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9128
2026-02-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9099
2026-02-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9409
2026-02-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9608
2026-02-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9798
2026-02-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9923
2026-02-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9941
2026-02-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,24.9861
2026-02-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0013
2026-02-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0148
2026-02-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.031
2026-02-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0068
2026-02-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0187
2026-02-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0183
2026-02-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0072
2026-02-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0264
2026-03-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0352
2026-03-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0852
2026-03-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0999
2026-03-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0997
2026-03-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1032
2026-03-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.0864
2026-03-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1152
2026-03-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1267
2026-03-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1385
2026-03-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1237
2026-03-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.144
2026-03-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1317
2026-03-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1267
2026-03-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1346
2026-03-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.129
2026-03-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1194
2026-03-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.124
2026-03-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1486
2026-03-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1711
2026-03-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.1901
2026-03-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2048
2026-03-31,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2013
2026-04-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2281
2026-04-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2005
2026-04-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2143
2026-04-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2358
2026-04-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2396
2026-04-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2314
2026-04-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2362
2026-04-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2272
2026-04-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2425
2026-04-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2661
2026-04-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2801
2026-04-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.293
2026-04-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3131
2026-04-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3354
2026-04-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.326
2026-04-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3021
2026-04-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3129
2026-04-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3361
2026-04-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3114
2026-04-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3182
2026-04-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3454
2026-04-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3487
2026-05-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3833
2026-05-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4145
2026-05-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4165
2026-05-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.415
2026-05-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4138
2026-05-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.422
2026-05-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.405
2026-05-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3844
2026-05-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3464
2026-05-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3515
2026-05-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3961
2026-05-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3634
2026-05-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3654
2026-05-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3669
2026-05-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3695
2026-05-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3991
2026-05-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3876
2026-05-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3558
2026-05-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3511
2026-05-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3438
2026-05-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3066
2026-06-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3168
2026-06-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2997
2026-06-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3036
2026-06-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3022
2026-06-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.2872
2026-06-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3097
2026-06-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3098
2026-06-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3164
2026-06-11,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3332
2026-06-12,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3442
2026-06-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3525
2026-06-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3423
2026-06-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3265
2026-06-18,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.335
2026-06-19,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3221
2026-06-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3429
2026-06-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3459
2026-06-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3639
2026-06-25,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3505
2026-06-26,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3342
2026-06-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3719
2026-06-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3745
2026-07-01,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3976
2026-07-02,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.376
2026-07-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3761
2026-07-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4067
2026-07-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.3821
2026-07-08,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4313
2026-07-09,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4408
2026-07-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4306
2026-07-13,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4429
2026-07-14,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4698
2026-07-15,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4595
2026-07-16,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4519
2026-07-17,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4622
2026-07-20,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4767
2026-07-21,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4784
2026-07-22,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.4918
2026-07-23,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5138
2026-07-24,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5227
2026-07-27,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5149
2026-07-28,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5201
2026-07-29,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5595
2026-07-30,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5715
2026-07-31,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.6011
2026-08-03,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.5967
2026-08-04,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.6074
2026-08-05,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.6284
2026-08-06,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.663
2026-08-07,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.6924
2026-08-10,100032,ICICI Prudential Mutual Fund Hybrid Fund 33,25.6763
